disp,ra,dec,orbper,duration,depth,rad,steff,logg,srad
1,299.18686,41.74268,4.583520948,2.7055,3812.1,5.39,5815.0,4.54,0.877
1,283.31638,41.83712,3.76181843,3.5176,510.6,2.66,5653.0,4.472,0.949
1,286.5657,41.808399,8.20396958,2.9667,1024.4,3.01,5015.0,4.499,0.826
1,286.5657,41.808399,14.49645186,4.016,647.5,3.01,5015.0,4.499,0.826
1,292.23676,41.08588,6.54626149,2.75,655.9,2.19,5251.0,4.581,0.817
1,292.91312,41.060921,12.71809866,3.0957,1149.4,2.31,4702.0,4.592,0.686
1,292.91312,41.060921,36.06588163,4.3246,1563.8,2.64,4702.0,4.592,0.686
1,293.49661,41.137589,4.190425659,2.8589,2877.4,6.21,6073.0,4.392,1.135
1,283.86441,41.346458,3.709870784,3.0694,2020.3,4.35,5727.0,4.463,0.978
1,288.51001,41.301769,16.3297527,6.271,1187.5,3.75,5878.0,4.444,0.987
1,296.88821,41.396091,27.807566216,4.21587,25391.0,13.84,5862.0,4.584,0.785
1,287.1543,41.565788,80.8723469,11.195,3604.6,7.59,5510.0,4.222,1.238
0,284.86929,41.679192,3.166465862,2.9381,4357.2,26.82,4968.0,4.575,0.704
1,287.36279,38.649601,24.99324319,5.9409,269.6,2.29,5718.0,4.181,1.317
1,288.9942,41.633282,10.35533116,3.1775,750.6,2.47,5501.0,4.462,0.918
1,292.10519,42.380322,16.08518937,3.984,1442.4,3.68,5239.0,4.523,0.826
1,293.00797,42.307201,235.9986399,8.2284,20715.0,10.59,4245.0,4.627,0.657
1,291.63898,42.436321,7.49018305,2.7297,1123.6,2.56,5103.0,4.562,0.787
1,291.63898,42.436321,36.2761238,4.7865,1572.6,3.03,5103.0,4.562,0.787
1,291.63898,42.436321,17.46087931,2.2641,812.4,2.32,5103.0,4.562,0.787
1,289.50848,41.812119,56.0560754,4.685,1626.0,1.94,3593.0,4.757,0.491
1,291.76041,41.944069,41.408316686,5.0264,22839.0,11.38,5522.0,4.586,0.747
1,293.17929,41.969238,39.74893077,7.3051,15179.0,14.21,6122.0,4.487,0.964
1,285.11047,42.033958,5.715425977,2.5242,908.1,2.47,5237.0,4.572,0.826
1,294.55917,46.062328,49.18394185,11.3364,1646.2,8.2,5626.0,3.907,2.057
1,285.11047,42.033958,20.0261412,1.611,421.2,2.28,5237.0,4.572,0.826
1,289.89777,42.009151,13.61014819,2.594,5732.9,19.02,5697.0,4.46,0.903
0,286.24356,42.148811,10.44331991,2.743,1159.8,2.66,4947.0,4.516,0.802
1,290.00757,42.116459,2.237489571,1.8119,315.8,1.41,5265.0,4.58,0.81
0,284.08731,42.233231,5.851520671,3.11058,33004.0,14.62,5532.0,4.53,0.806
1,293.81647,42.212502,3.167893418,2.1814,781.2,2.62,5895.0,4.503,0.94
1,287.24268,42.301369,4.311780262,2.7251,1154.0,3.11,5527.0,4.484,0.927
1,287.24268,42.301369,20.0504494,4.556,840.9,2.69,5527.0,4.484,0.927
1,287.24268,42.301369,9.76734503,1.6585,569.1,2.67,5527.0,4.484,0.927
1,291.58377,42.36816,119.0207044,8.1405,7430.5,8.98,5453.0,4.342,1.062
1,294.55917,46.062328,190.3200468,15.284,1141.7,7.78,5626.0,3.907,2.057
0,291.67172,42.343109,2.861159894,1.8832,1014.3,4.37,6126.0,4.458,1.021
1,292.87338,42.966141,26.44439337,3.9783,1843.5,3.91,5427.0,4.463,0.929
1,292.87338,42.966141,51.53997972,6.3994,3644.3,5.51,5427.0,4.463,0.929
1,292.87338,42.966141,5.902245782,2.9003,702.3,2.43,5427.0,4.463,0.929
1,292.87338,42.966141,2.382951591,1.8876,391.6,1.86,5427.0,4.463,0.929
1,294.90973,42.935261,21.02250608,4.1072,1772.5,3.07,5067.0,4.585,0.75
1,291.63898,42.436321,3.219814777,2.0642,488.2,1.69,5103.0,4.562,0.787
1,292.13702,42.42942,5.912273234,2.3254,961.4,1.73,4072.0,4.696,0.57
1,292.13702,42.42942,8.98581901,2.8606,881.3,1.65,4072.0,4.696,0.57
1,291.11969,42.507069,12.940668656,2.4845,42450.0,22.94,5875.0,4.572,0.809
0,294.40192,50.172089,20.5452375,2.517,218.5,2.41,5670.0,4.206,1.264
1,289.26874,42.604172,33.60123371,4.4056,7425.9,8.46,5149.0,4.447,0.93
1,289.26874,42.604172,6.76652928,2.9004,450.7,1.97,5149.0,4.447,0.93
1,291.96417,42.69614,4.347288783,2.1024,451.6,2.36,5754.0,4.345,1.122
1,296.48343,42.663429,4.601811819,2.2607,755.9,2.35,4986.0,4.496,0.833
1,296.48343,42.663429,11.18719905,3.252,353.6,1.55,4986.0,4.496,0.833
1,296.69394,42.62611,4.220965778,3.0854,2260.0,2.62,3837.0,4.747,0.517
0,287.88412,42.832439,6.998099523,2.0488,20285.0,588.66,5612.0,4.566,0.829
1,293.63696,42.82497,5.95489993,2.3892,1410.7,2.33,4261.0,4.641,0.633
1,293.63696,42.82497,12.03987488,2.7363,1250.6,2.18,4261.0,4.641,0.633
1,293.63696,42.82497,20.83762895,2.3734,439.0,1.42,4261.0,4.641,0.633
0,294.46088,38.383461,8.8111022,5.0683,401.1,63.66,6200.0,3.8,2.404
1,297.46002,42.83992,23.58917143,5.073,1200.7,3.16,4919.0,4.566,0.721
1,290.39273,40.28487,6.481633073,3.784,298.5,2.54,5945.0,4.213,1.302
1,290.39322,43.363899,10.37168928,3.035,1254.9,3.2,5121.0,4.457,0.888
1,290.39322,43.363899,3.96996298,1.1757,299.2,1.78,5121.0,4.457,0.888
1,292.96555,43.34639,4.40841331,5.012,549.4,2.66,6007.0,4.457,0.961
0,299.00143,43.399632,7.9426176,6.703,1590.7,4.68,5811.0,4.521,0.926
1,294.90973,42.935261,226.8904775,7.558,3136.4,4.53,5067.0,4.585,0.75
0,295.83536,42.943062,1.956811408,2.1958,24905.0,21.58,5209.0,4.657,0.603
1,296.68307,42.967869,2.688899233,2.11275,37492.0,12.04,4820.0,4.667,0.639
1,288.64252,43.039291,9.439459486,2.8979,3036.1,4.16,5097.0,4.597,0.779
1,284.48245,44.398041,11.523067458,3.8757,507.3,3.13,5644.0,4.162,1.411
1,288.64252,43.039291,20.47748843,2.8364,1382.4,2.92,5097.0,4.597,0.779
1,288.64252,43.039291,3.336123113,1.9616,516.3,1.74,5097.0,4.597,0.779
1,294.77393,43.056301,8.01078456,2.312,1333.6,1.72,3713.0,4.779,0.47
1,294.77393,43.056301,12.07134205,4.3224,759.2,1.29,3713.0,4.779,0.47
1,294.77393,43.056301,20.99587872,2.6333,767.3,1.3,3713.0,4.779,0.47
1,295.65149,43.029831,7.41113177,2.5242,620.5,2.45,5849.0,4.517,0.919
0,297.97513,43.164909,1.000747038,0.9967,1823.5,4.14,5472.0,4.499,0.79
1,291.1376,36.577381,8.884922995,2.07004,16053.0,10.51,5332.0,4.5,0.843
1,282.69952,43.272739,8.09888906,4.20241,6911.1,8.95,6214.0,4.442,1.076
1,283.63077,43.379398,10.00653012,5.344,936.1,3.52,6063.0,4.47,1.001
1,297.45374,41.01099,17.855221681,7.41287,9065.2,13.16,6823.0,4.308,1.367
1,285.16748,43.876339,12.732624065,2.2083,6465.7,4.87,3950.0,4.721,0.541
1,287.85239,43.897991,83.92494032,6.7904,7958.7,4.78,3960.0,4.746,0.509
1,295.53613,43.884449,5.007316661,4.2362,6932.3,6.96,5865.0,4.563,0.827
1,285.16833,44.026459,2.211116989,1.6485,724.2,1.85,4500.0,4.656,0.646
1,285.16833,44.026459,27.9541337,3.95,942.5,1.9,4500.0,4.656,0.646
1,292.92914,48.60281,12.69104387,3.7727,252.1,2.57,5869.0,4.024,1.626
0,296.41019,43.455391,4.409409243,3.8636,12861.0,10.95,5600.0,4.368,0.975
1,293.0614,43.58136,16.23947096,4.0374,2590.7,4.14,5191.0,4.564,0.837
1,293.0614,43.58136,6.308201629,2.9785,1328.5,2.96,5191.0,4.564,0.837
1,299.56189,43.503559,2.052349884,2.0778,14281.0,13.12,5855.0,4.393,1.08
1,282.23251,43.66563,9.7704486,2.4517,1897.8,2.23,3906.0,4.73,0.509
1,282.23251,43.66563,5.169804269,2.153,1037.4,1.66,3906.0,4.73,0.509
1,290.39273,40.28487,21.22261195,6.5093,366.0,2.48,5945.0,4.213,1.302
1,282.23251,43.66563,20.09017037,4.154,1432.1,2.25,3906.0,4.73,0.509
1,296.98505,43.65852,7.11373257,2.1764,807.6,1.16,3561.0,4.855,0.411
1,296.98505,43.65852,3.306551643,1.8177,509.2,0.91,3561.0,4.855,0.411
1,296.98505,43.65852,15.36845737,2.4714,756.1,1.11,3561.0,4.855,0.411
1,281.96063,43.70311,13.81020318,3.048,1309.7,4.56,5942.0,4.327,1.142
1,290.26328,44.55645,4.093578461,2.5833,538.6,2.85,6077.0,4.471,0.999
1,290.26328,44.55645,105.145959,8.593,685.4,3.43,6077.0,4.471,0.999
1,295.57935,44.545959,10.8484518,2.9993,1675.6,2.34,4201.0,4.682,0.591
1,295.57935,44.545959,6.66833241,1.915,362.3,1.18,4201.0,4.682,0.591
1,284.83047,44.658138,4.082274889,3.23015,17859.0,10.55,5655.0,4.581,0.794
1,288.72665,44.60751,3.886655224,3.1646,581.6,1.87,5662.0,4.61,0.738
1,285.16833,44.026459,42.1406089,5.083,895.5,1.85,4500.0,4.656,0.646
1,285.16833,44.026459,4.617490562,2.2618,575.8,1.62,4500.0,4.656,0.646
1,285.16833,44.026459,10.19849255,2.4283,634.1,1.75,4500.0,4.656,0.646
0,296.50754,44.036072,5.795063956,3.2496,1692.9,4.33,5865.0,4.563,0.827
1,289.59476,44.141949,7.15681552,2.5882,867.0,2.47,5029.0,4.494,0.838
1,289.59476,44.141949,17.64830851,2.0873,763.3,2.43,5029.0,4.494,0.838
1,289.59476,44.141949,4.14810719,2.535,175.2,1.08,5029.0,4.494,0.838
1,296.56622,44.105862,16.51410989,4.1575,973.5,2.72,5527.0,4.488,0.866
1,296.56622,44.105862,30.1329298,5.172,1015.8,3.14,5527.0,4.488,0.866
1,296.56622,44.105862,4.79090809,2.603,251.3,1.36,5527.0,4.488,0.866
1,292.92914,48.60281,31.71981013,4.819,363.4,3.09,5869.0,4.024,1.626
1,296.56622,44.105862,99.6415962,4.448,952.5,2.64,5527.0,4.488,0.866
1,298.63565,44.17094,4.708326451,3.16114,7912.7,10.6,5560.0,4.246,1.21
0,298.67862,44.175499,16.37198661,3.8449,4147.6,540.37,4187.0,4.656,0.592
1,284.43051,44.48053,5.392026903,2.9804,1151.4,2.68,5198.0,4.589,0.801
1,284.75943,45.599129,2.494170338,1.1221,863.7,2.42,5569.0,4.566,0.829
1,285.55481,45.578861,6.491682808,4.301,7163.3,9.66,6123.0,4.413,1.107
0,293.68494,45.51683,3.044770796,10.0134,1695.0,24.54,5525.0,4.603,0.753
1,296.39316,45.568562,3.855603916,3.2179,16653.0,13.61,6033.0,4.46,1.046
0,296.39542,45.56992,3.855599139,3.183,1030.9,3.57,5936.0,4.501,0.965
1,288.90222,49.370491,38.47876629,5.04169,23530.0,13.26,5510.0,4.539,0.879
0,282.30603,44.714661,37.601661282,8.30604,59130.0,27.22,6140.0,4.354,1.096
1,293.45483,44.792789,3.314947362,1.8007,1398.2,3.94,5609.0,4.481,0.944
0,301.04956,44.706299,6.71969089,3.0231,969.7,4.37,5931.0,4.479,0.866
1,283.97751,44.811562,39.6431552,6.5292,15664.0,10.98,5231.0,4.455,0.9
0,290.63898,44.806789,51.42598578,16.9422,66068.0,29.66,6257.0,4.41,1.147
1,291.71732,44.88731,21.80451611,3.4097,1144.9,2.6,5481.0,4.629,0.708
1,291.84198,44.858089,10.28194593,3.4366,1110.7,2.53,5196.0,4.593,0.775
1,291.84198,44.858089,18.11993039,4.2309,1506.9,2.95,5196.0,4.593,0.775
1,291.84198,44.858089,3.78402867,1.9012,426.1,1.7,5196.0,4.593,0.775
1,294.84689,45.034409,5.15448142,3.228,697.5,2.94,5431.0,4.457,0.884
0,297.47586,41.114288,33.80364366,11.4813,13494.0,20.7,5855.0,3.999,1.796
1,291.09235,45.115528,5.743469797,3.4412,1240.2,3.13,5897.0,4.531,0.891
1,291.20804,45.244389,39.4759093,2.968,1012.6,4.06,6225.0,4.45,1.031
0,289.72748,45.367661,19.974485239,4.23479,40293.0,26.56,6108.0,4.471,0.997
1,286.36011,45.414291,3.166353562,3.3129,1473.4,3.82,6007.0,4.47,0.998
0,294.71768,45.48576,23.899634407,3.81881,20953.0,44.04,6192.0,4.503,0.924
1,292.58044,46.097389,3.388012244,2.6849,280.1,2.11,5553.0,4.221,1.25
1,292.58044,46.097389,5.83909761,3.1915,273.6,2.06,5553.0,4.221,1.25
1,292.58044,46.097389,1.620467654,2.1888,159.6,1.57,5553.0,4.221,1.25
1,292.58044,46.097389,10.6816951,3.605,307.8,2.3,5553.0,4.221,1.25
1,297.04562,46.027359,6.104849417,4.6912,2090.3,3.18,5085.0,4.584,0.712
1,289.60797,44.345421,3.578780566,2.91089,11382.0,10.43,5524.0,4.421,0.994
0,297.78848,45.565418,3.187067566,3.119,1037.4,23.88,5450.0,4.552,0.811
1,288.1647,45.816509,5.826657508,2.9183,1539.1,4.09,5561.0,4.362,1.06
1,288.1647,45.816509,12.41216347,3.739,611.3,2.58,5561.0,4.362,1.06
1,288.1647,45.816509,18.74649011,3.895,796.8,3.05,5561.0,4.362,1.06
1,294.02301,45.853081,20.86021229,5.1937,1910.5,5.5,6035.0,4.22,1.257
1,294.02301,45.853081,42.63427848,6.1998,1719.3,5.22,6035.0,4.22,1.257
1,294.02301,45.853081,87.6476068,8.871,1009.6,4.0,6035.0,4.22,1.257
1,294.02301,45.853081,9.61731426,3.8692,234.0,1.94,6035.0,4.22,1.257
1,283.73203,45.958771,9.467821474,2.4327,2237.0,2.13,3582.0,4.807,0.458
1,283.73203,45.958771,0.893040969,1.0981,741.7,1.24,3582.0,4.807,0.458
1,296.20059,49.140121,4.942783419,3.25346,11145.0,10.62,5514.0,4.459,0.978
1,293.01828,45.914688,20.83426731,4.0454,988.4,2.74,5537.0,4.549,0.88
1,296.06424,45.976841,9.94602357,3.3862,994.5,3.12,5344.0,4.365,1.013
1,296.06424,45.976841,1.04562195,1.8955,213.0,1.45,5344.0,4.365,1.013
1,296.06424,45.976841,5.71462396,2.336,297.8,1.78,5344.0,4.365,1.013
0,296.81772,46.781509,102.9641952,15.735,1896.7,39.0,5047.0,3.066,7.119
1,290.41327,38.34375,8.14515981,5.073,446.8,3.43,5896.0,4.197,1.24
1,290.41327,38.34375,18.9985279,4.529,430.7,43.17,5896.0,4.197,1.24
1,290.41327,38.34375,4.24439049,3.282,174.0,2.07,5896.0,4.197,1.24
1,293.22391,38.033581,90.1240507,11.649,3020.3,7.12,6520.0,4.375,1.215
1,296.98102,43.209751,28.5742692,4.9427,824.9,2.32,5551.0,4.508,0.812
1,287.58679,47.600021,856.672115,23.144,858.1,3.87,6449.0,4.232,1.309
1,281.55118,47.469959,0.689210173,1.6169,195.0,1.32,5630.0,4.505,0.954
1,296.23215,47.678959,7.34373964,1.1784,574.4,1.84,5757.0,4.597,0.762
0,297.10349,47.64357,0.445277068,3.539,186.7,35.74,6167.0,4.444,1.064
0,290.91119,38.335579,0.379463865,0.86896,1973.3,59.56,5075.0,3.892,1.783
0,281.66916,42.038639,9.88047978,2.78458,18541.0,23.6,6113.0,4.512,0.917
0,295.26682,38.61124,4.6484156,38.1939,128.4,5.06,6980.0,3.577,3.482
0,287.61633,39.127239,17.512014768,1.8248,4511.7,13.66,6224.0,4.33,1.132
1,289.09323,49.424484,3.9886021,1.7376,673.5,34.39,4813.0,2.472,13.652
1,286.0192,48.866741,0.533059312,1.8621,1495.8,133.56,8523.0,3.559,4.051
0,295.09866,41.007038,0.525154153,2.1441,747.5,23.61,5582.0,4.497,0.846
0,298.13589,41.332062,1.303861044,4.0541,598.2,27.85,5758.0,4.475,0.902
0,293.28799,41.560455,0.73452496,6.7,,,,,
0,298.77325,41.214729,2.55549176,9.083,113.8,23.35,5948.0,4.508,0.901
0,292.61194,43.305141,2.947376671,2.0911,433.2,403.59,8090.0,4.002,2.234
1,291.65317,44.688271,224.7789355,11.1899,3487.5,7.67,5873.0,4.293,1.235
0,291.17068,38.008591,0.890110752,0.8774,321.5,1.25,4768.0,4.628,0.711
0,294.52557,38.204632,5.76573396,2.924,248.0,7.47,5772.0,3.364,4.434
1,292.7131,38.358212,7.42608123,3.6379,443.3,2.47,6049.0,4.353,1.176
1,292.7131,38.358212,15.9868932,4.158,178.5,1.62,6049.0,4.353,1.176
0,289.7962,38.351181,0.73094589,4.32,250.2,17.12,5901.0,4.553,0.848
1,286.49042,38.374908,18.92537246,3.9835,640.9,13.92,4941.0,3.317,4.885
0,292.77588,47.461689,0.933749106,4.256,186.2,3.22,6215.0,3.849,2.188
0,295.79526,47.66396,2.037440623,3.442,118.6,1.19,6253.0,4.415,1.015
1,296.82162,47.354031,129995.7784,9.408,1474.9,2.99,4500.0,4.572,0.726
1,295.92065,47.448608,31.5925809,13.566,145.1,1.78,5676.0,4.1,1.487
1,295.92065,47.448608,17.157236,11.284,110.4,1.55,5676.0,4.1,1.487
1,292.0683,38.84227,1.97376085,1.82542,30222.0,8.78,3807.0,4.762,0.503
1,282.00031,48.542221,13.118962443,4.3045,372.2,8.25,7221.0,3.488,4.24
0,297.31006,49.703041,4.618767792,5.9957,4399.1,7.48,6013.0,4.381,1.033
1,282.00031,48.542221,7.82187328,3.8417,42.2,2.78,7221.0,3.488,4.24
1,295.80267,45.988079,53.5057611,10.5616,195.6,2.52,6247.0,4.016,1.762
1,287.36182,38.714016,2.785821236,3.5599,68.9,1.69,6202.0,4.026,1.733
0,290.94437,38.538868,52.56901867,6.7507,26900.0,78.54,7240.0,4.178,1.717
0,298.9917,41.074989,3.411758679,3.158,570.6,14.71,3995.0,4.71,0.561
0,291.82181,41.11269,0.525426427,1.0801,324.6,1.45,5791.0,4.575,0.802
1,296.86099,41.09734,1.269091415,1.4647,340.9,1.41,5041.0,4.576,0.766
1,296.86099,41.09734,2.853133997,1.465,277.1,1.36,5041.0,4.576,0.766
1,294.16321,41.451801,6.79685353,3.1702,393.1,2.01,6061.0,4.486,0.97
0,299.39972,45.316051,8.667822346,4.9658,2121.9,67.37,6266.0,3.923,1.889
1,286.49042,38.374908,1.475323222,2.3155,154.9,5.88,4941.0,3.317,4.885
1,286.49042,38.374908,4.15246118,2.5755,223.4,7.62,4941.0,3.317,4.885
0,291.6069,38.348061,6.7210783,7.46,,,,,
1,287.44409,38.088428,8.7348852,4.49,270.7,1.59,5982.0,4.493,0.96
0,292.27905,38.284531,10.26547688,3.733,399.6,1.81,5699.0,4.553,0.853
1,292.37476,37.630959,13.4471791,3.0454,1428.2,5.24,6276.0,4.405,1.041
0,292.07849,38.631481,3.305577989,2.5903,17971.0,25.89,5534.0,4.629,0.707
0,296.13391,38.999008,4.800653901,9.0419,15304.0,16.91,6715.0,4.347,1.241
0,293.92599,38.73798,15.06649901,5.9885,36348.0,56.44,5751.0,4.028,1.626
0,286.86926,39.103729,34.82008158,11.1711,18848.0,11.36,5114.0,4.522,0.784
0,291.99988,38.437698,0.651784374,2.0141,2779.3,33.65,5555.0,4.375,1.061
0,292.71964,48.852016,1.353771892,7.012,1349.1,430.99,4283.0,2.012,15.76
0,284.02679,49.415428,18.95491633,24.249,867.5,71.39,6362.0,3.761,2.534
0,298.80411,40.843563,4.348866254,3.2797,625.6,2436.69,3598.0,0.65,101.451
0,295.59872,50.720669,47.93094546,2.6897,2144.4,68.02,8214.0,4.104,1.938
0,283.73642,44.71331,3.99751422,3.686,32.8,2.98,5066.0,3.122,5.324
0,291.76196,37.09864,1.592633181,5.5605,633.1,1.56,4506.0,4.626,0.651
1,295.58658,45.364979,67.5923754,12.249,4158.1,12.1,6038.0,4.082,1.744
1,290.51047,41.24482,17.02902786,4.645,568.9,2.54,5839.0,4.327,1.067
1,290.51047,41.24482,6.84619236,3.529,246.8,1.67,5839.0,4.327,1.067
1,290.51047,41.24482,67.8321638,7.358,507.8,2.39,5839.0,4.327,1.067
1,290.51047,41.24482,43.1312147,3.198,447.8,2.39,5839.0,4.327,1.067
1,290.60794,41.201092,1.224866441,1.7086,196.0,1.54,5553.0,4.32,1.107
1,289.7767,38.26228,37.8102649,8.733,570.3,2.33,6085.0,4.451,0.973
1,291.97617,38.05508,25.93406406,4.6142,414.5,2.48,5952.0,4.287,1.225
1,291.97617,38.05508,83.4463485,6.536,503.0,2.73,5952.0,4.287,1.225
0,290.13492,38.404221,7.04710032,2.926,400.9,25.2,5766.0,4.363,1.068
1,291.42358,38.216591,12.99204853,6.0175,270.6,2.03,5765.0,4.236,1.242
0,295.29193,38.964588,11.11620211,4.211,4843.9,8.96,6122.0,4.471,0.996
0,291.44507,38.637211,1.922861499,3.5734,1916.2,5.09,5778.0,4.531,0.911
0,285.08026,39.18211,0.635445336,1.8592,2547.4,19.0,3920.0,4.7,0.55
0,291.47629,38.50058,1.665784138,1.8946,2006.2,97.27,6261.0,3.686,2.789
0,294.74054,39.015511,55.6639167,23.546,3414.4,34.14,5587.0,4.528,0.853
1,300.51712,44.38158,52.09081627,8.6388,2894.1,7.14,6198.0,4.237,1.324
0,289.87411,49.68549,7.1548608,7.694,780.4,7.41,7443.0,4.166,1.739
1,291.0488,36.839882,4.28746668,1.5693,790.1,2.29,5296.0,4.576,0.815
0,298.44775,47.264999,2.002779769,2.231,260.5,1.42,5346.0,4.44,0.892
1,291.92596,38.014118,8.18739443,3.0472,517.6,1.92,5251.0,4.494,0.849
1,291.92596,38.014118,76.0498163,7.158,445.9,1.75,5251.0,4.494,0.849
1,291.65317,44.688271,3.341799486,2.9254,178.2,1.67,5873.0,4.293,1.235
0,288.68259,41.30732,3.3226948,3.568,78.7,15.33,5234.0,2.41,16.959
0,288.44287,41.17218,36.97708808,4.737,1269.9,38.6,5589.0,4.193,1.239
0,293.2735,41.25769,1.851409163,10.232,232.5,20.42,7117.0,4.176,1.469
0,298.13794,41.334358,1.303859704,2.8239,36.7,0.98,6802.0,4.103,1.521
0,286.49072,37.489979,145.5624926,5.4126,2931.6,40.15,6148.0,4.346,1.095
1,290.88467,38.057571,3.749105745,1.9826,182.6,1.68,5751.0,4.447,0.983
1,291.03192,38.21196,11.08956602,6.2877,148.1,3.51,6353.0,3.698,2.867
1,291.65097,38.028179,7.37290344,2.172,205.2,2.67,5973.0,4.371,1.07
0,294.49011,38.194126,7.24476126,2.3145,58.0,0.65,5370.0,4.494,0.874
1,287.88812,39.078709,119.0624882,3.1188,5372.3,10.4,5697.0,4.392,0.92
1,293.80441,38.63913,8.70798309,2.4904,1419.6,2.01,4362.0,4.722,0.554
1,293.80441,38.63913,14.8623076,3.161,840.0,1.57,4362.0,4.722,0.554
1,293.80441,38.63913,4.17634276,2.335,531.5,1.23,4362.0,4.722,0.554
1,300.51712,44.38158,27.40229859,6.8491,747.5,3.63,6198.0,4.237,1.324
1,295.57416,42.806438,3.179267286,1.0246,200.9,1.21,5511.0,4.554,0.857
1,291.36478,37.609169,10.38122447,2.715,801.5,2.18,5095.0,4.566,0.78
1,291.36478,37.609169,24.5709023,3.587,764.2,2.82,5095.0,4.566,0.78
0,296.38229,48.045311,81.221876,4.1135,9883.0,16.59,5619.0,4.536,0.874
0,296.38229,48.045311,0.817026268,2.0799,1145.5,2.92,5619.0,4.536,0.874
1,285.24084,46.668251,3.024092505,2.8021,7765.0,12.14,6063.0,4.261,1.358
0,292.26181,41.442554,5.670155713,0.9361,536.7,5.85,3337.0,5.126,0.183
1,296.68045,41.38652,1.022678654,1.3712,129.2,1.14,5366.0,4.363,1.02
1,293.08463,41.135441,12.10968709,6.3461,284.7,2.98,6021.0,4.093,1.458
1,293.08463,41.135441,4.75796103,4.66,124.5,1.7,6021.0,4.093,1.458
1,293.08463,41.135441,20.4972755,8.536,242.9,2.96,6021.0,4.093,1.458
0,294.49011,38.194126,13.55480534,2.288,48.3,0.62,5370.0,4.494,0.874
0,297.75708,41.680454,29.74454668,23.2842,66894.0,20.06,4889.0,4.569,0.788
0,290.35294,41.769741,14.15402428,4.47001,61625.0,53.25,5850.0,4.404,1.037
0,298.71152,41.635792,0.844786082,3.5289,2468.5,35.27,5705.0,4.452,0.915
0,292.23679,41.7393,0.848483947,1.4451,1907.4,32.11,5941.0,4.504,0.936
0,296.29855,41.602718,11.99097576,5.7401,2124.3,37.47,6110.0,4.352,1.072
1,293.74393,38.939281,53.5292702,5.668,1086.1,2.28,4736.0,4.624,0.708
0,294.65121,38.636459,0.393726813,2.95,564.6,24.17,6277.0,4.449,1.031
1,292.57703,39.12088,2.757584622,0.9267,563.1,1.01,3683.0,4.84,0.424
1,291.69247,38.572899,0.928310036,1.1899,376.2,1.16,4109.0,4.672,0.602
1,300.51712,44.38158,13.48457668,5.0197,653.5,3.39,6198.0,4.237,1.324
1,293.56815,39.03632,31.8841473,6.122,910.0,3.7,5779.0,4.477,0.974
1,296.38229,48.045311,16.15811112,6.049,2319.8,86.13,5619.0,4.536,0.874
0,293.47363,46.970402,67.69213907,51.349,25457.0,175.98,5355.0,2.754,10.703
1,296.49612,47.182861,12.06222962,2.0584,300.2,1.62,5547.0,4.451,0.933
1,291.49942,37.05928,9.93146307,5.678,398.6,2.41,5782.0,4.28,1.22
1,290.72867,37.252651,21.85362905,3.439,355.6,1.75,5830.0,4.54,0.876
1,293.08463,41.135441,8.19345065,5.234,115.4,1.74,6021.0,4.093,1.458
0,299.15353,40.286961,19.97867,10.168,944.3,6.85,9651.0,4.229,1.895
1,290.1315,41.3815,41.8059544,6.057,434.4,2.02,5907.0,4.445,0.973
0,297.98123,41.44487,15.45158184,2.406,85.3,2.02,7839.0,4.08,2.069
0,299.0209,44.17276,89.698168533,5.5418,273110.0,102.08,6214.0,4.021,1.583
0,285.06335,44.167885,1.187352427,4.999,20703.0,67.35,6424.0,4.186,1.489
0,294.1434,39.089779,3.012476582,3.1424,1138.5,65.25,8601.0,4.137,2.031
1,299.13922,40.94902,4.77800306,2.7361,473.0,1.85,5192.0,4.489,0.873
0,294.02725,41.675968,7.814839231,3.0122,2010.3,5.33,5887.0,4.499,0.931
0,297.75311,41.675991,29.7452499,22.695,778.9,3.6,5334.0,4.372,1.004
1,290.21518,41.77597,5.32667299,3.4045,611.4,2.26,5831.0,4.517,0.921
0,291.07126,38.999039,0.741057213,1.05299,1996.3,26.67,5496.0,4.592,0.776
0,294.07071,38.981331,2.988085455,3.68,802.8,21.81,5497.0,4.577,0.809
0,295.94055,38.876389,2.783883492,2.4546,903.9,67.17,6028.0,3.835,2.147
0,294.61893,38.611889,0.393727296,3.02,903.5,23.05,5628.0,4.575,0.808
1,293.87363,38.922482,8.17242644,3.902,864.3,3.29,5705.0,4.499,0.905
1,291.03217,38.703911,1295.362215,28.297,8708.0,57.82,5609.0,4.346,1.048
1,290.72867,37.252651,13.0607936,3.215,236.6,1.45,5830.0,4.54,0.876
1,291.14249,37.061321,4.2989201,2.747,237.6,2.12,5300.0,4.385,0.986
0,293.71075,38.983608,25.9518461,14.581,1058.5,22.32,5372.0,4.584,0.796
0,293.67657,38.991379,25.9518536,14.755,2017.9,24.6,5198.0,4.604,0.742
0,290.77863,37.564079,5.68628739,17.573,5559.7,4.5,6052.0,4.442,0.956
0,289.87347,43.203838,15.663886949,2.4775,5144.4,27.36,5996.0,3.901,2.221
0,295.03925,44.191059,4.020628573,4.4085,20901.0,16.94,6210.0,4.45,1.033
1,299.78632,44.16954,5.714817603,3.14126,12295.0,9.29,5695.0,4.526,0.842
0,296.30942,44.165741,185.02288222,4.87326,43547.0,49.82,6025.0,4.237,1.367
0,300.867,44.14529,2.897432135,3.1793,1223.7,14.35,5970.0,3.619,2.994
